Opportunity ID,Opportunity Name,Entity Owning Equipment,Site Name,Channel Partner,Date Created,Date Closed (Forecast),Date Closed (Actual),Opportunity Value,Bid Currency,Opportunity State,Current Pipeline Stage,Expected Revenue,Date of Last Activity,Date of Next Activity,Probability,State Reason,Won,Trial?,Opportunity Product Quantity,Pricebook Name,Opportunity Owner,Product Family,Archived Field - Product Type ,Product ID,Organization Name,Owner Name,Channel Type,GAP Strategy,GAP Current State,Invoice Number,Purchase Order
43713205,Finning South America | CAT 797B | Magshield,Finning South America,,MagShield Pty Ltd,2025-07-24 17:18:04,2025-11-28 00:00:00,2025-11-06 00:00:00,16945.0,USD,WON,Qualifying Opportunity,16945.0,2025-11-06 04:52:07,2025-11-06 18:00:00,100,,TRUE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagProbe Bundle,,959353,,Jorge Carmona,Distributor,,,,
43716000,Finning South America | CAT Multiples | Magshield,Finning South America,,Finning South America,2025-07-24 23:54:00,2025-08-25 00:00:00,2025-10-09 00:00:00,90728.0,USD,LOST,Presenting Proposal,90728.0,,,0,,FALSE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagProbe Bundle,,959350,,Jorge Infanta,Distributor,,,,
43716000,Finning South America | CAT Multiples | Magshield,Finning South America,,Finning South America,2025-07-24 23:54:00,2025-08-25 00:00:00,2025-10-09 00:00:00,90728.0,USD,LOST,Presenting Proposal,90728.0,,,0,,FALSE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagShield X,,959311,,Jorge Infanta,Distributor,,,,
43716000,Finning South America | CAT Multiples | Magshield,Finning South America,,Finning South America,2025-07-24 23:54:00,2025-08-25 00:00:00,2025-10-09 00:00:00,90728.0,USD,LOST,Presenting Proposal,90728.0,,,0,,FALSE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagShield Kit,,959273,,Jorge Infanta,Distributor,,,,
43716000,Finning South America | CAT Multiples | Magshield,Finning South America,,Finning South America,2025-07-24 23:54:00,2025-08-25 00:00:00,2025-10-09 00:00:00,90728.0,USD,LOST,Presenting Proposal,90728.0,,,0,,FALSE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagShield Kit,,959244,,Jorge Infanta,Distributor,,,,
43716000,Finning South America | CAT Multiples | Magshield,Finning South America,,Finning South America,2025-07-24 23:54:00,2025-08-25 00:00:00,2025-10-09 00:00:00,90728.0,USD,LOST,Presenting Proposal,90728.0,,,0,,FALSE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagShield Kit,,959245,,Jorge Infanta,Distributor,,,,
43716000,Finning South America | CAT Multiples | Magshield,Finning South America,,Finning South America,2025-07-24 23:54:00,2025-08-25 00:00:00,2025-10-09 00:00:00,90728.0,USD,LOST,Presenting Proposal,90728.0,,,0,,FALSE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagShield Kit,,959242,,Jorge Infanta,Distributor,,,,
43716000,Finning South America | CAT Multiples | Magshield,Finning South America,,Finning South America,2025-07-24 23:54:00,2025-08-25 00:00:00,2025-10-09 00:00:00,90728.0,USD,LOST,Presenting Proposal,90728.0,,,0,,FALSE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagShield Kit,,959224,,Jorge Infanta,Distributor,,,,
43742082,Finning South America | CAT 994F,Finning South America,,Finning South America,2025-07-29 16:38:37,2025-11-28 00:00:00,2025-11-28 00:00:00,29107.0,USD,OPEN,Presenting Proposal,29107.0,2025-11-06 04:52:07,,25,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959234,,Jorge Carmona,Distributor,,,,
43742082,Finning South America | CAT 994F,Finning South America,,Finning South America,2025-07-29 16:38:37,2025-11-28 00:00:00,2025-11-28 00:00:00,29107.0,USD,OPEN,Presenting Proposal,29107.0,2025-11-06 04:52:07,,25,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959236,,Jorge Carmona,Distributor,,,,
43742082,Finning South America | CAT 994F,Finning South America,,Finning South America,2025-07-29 16:38:37,2025-11-28 00:00:00,2025-11-28 00:00:00,29107.0,USD,OPEN,Presenting Proposal,29107.0,2025-11-06 04:52:07,,25,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959238,,Jorge Carmona,Distributor,,,,
43742082,Finning South America | CAT 994F,Finning South America,,Finning South America,2025-07-29 16:38:37,2025-11-28 00:00:00,2025-11-28 00:00:00,29107.0,USD,OPEN,Presenting Proposal,29107.0,2025-11-06 04:52:07,,25,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959240,,Jorge Carmona,Distributor,,,,
43800785,Finning South America | CAT 793F/797B | Multiple,Finning South America,,Finning South America,2025-08-05 17:40:39,2025-11-28 00:00:00,2025-11-28 00:00:00,37910.0,USD,OPEN,Presenting Proposal,37910.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959275,,Jorge Carmona,Distributor,,,,
43800785,Finning South America | CAT 793F/797B | Multiple,Finning South America,,Finning South America,2025-08-05 17:40:39,2025-11-28 00:00:00,2025-11-28 00:00:00,37910.0,USD,OPEN,Presenting Proposal,37910.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSAMPLE PRO,,988099,,Jorge Carmona,Distributor,,,,
43800785,Finning South America | CAT 793F/797B | Multiple,Finning South America,,Finning South America,2025-08-05 17:40:39,2025-11-28 00:00:00,2025-11-28 00:00:00,37910.0,USD,OPEN,Presenting Proposal,37910.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSAMPLE PRO,,988096,,Jorge Carmona,Distributor,,,,
43800785,Finning South America | CAT 793F/797B | Multiple,Finning South America,,Finning South America,2025-08-05 17:40:39,2025-11-28 00:00:00,2025-11-28 00:00:00,37910.0,USD,OPEN,Presenting Proposal,37910.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield X,,959311,,Jorge Carmona,Distributor,,,,
43800785,Finning South America | CAT 793F/797B | Multiple,Finning South America,,Finning South America,2025-08-05 17:40:39,2025-11-28 00:00:00,2025-11-28 00:00:00,37910.0,USD,OPEN,Presenting Proposal,37910.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959273,,Jorge Carmona,Distributor,,,,
43801534,Syncrude/ Aurora / Parts / MagShield,Suncor Energy Inc,,MagShield Pty Ltd,2025-08-05 18:57:48,2025-08-29 00:00:00,2025-08-05 00:00:00,,CAD,WON,Following-up PO,,2025-10-21 14:52:12,2025-09-19 18:00:00,100,,TRUE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,,,,,Stacy Dukart,End User,,,B102695,3501256339
43803089,CNRL / Horizon/ MS ID Label,Canadian Natural Resources Ltd. (CNRL),,Canadian Natural Resources Ltd. (CNRL),2025-08-05 20:16:22,2025-08-29 00:00:00,2025-08-13 00:00:00,,CAD,WON,Negotiating Proposal,,2025-10-21 14:52:12,2025-09-27 18:00:00,100,,TRUE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,,,,,Stacy Dukart,End User,,,,PO4635347
43812817,Finning Canada | MagProbe,Finning Canada,,Finning Canada,2025-08-06 16:52:29,2025-08-06 00:00:00,2025-08-06 00:00:00,3608.0,CAD,WON,Qualifying Opportunity,3608.0,2025-10-21 14:49:31,2025-08-15 18:00:00,100,,TRUE,FALSE,,CAD - Discount Price List - 15%,2198544;Jorge Infanta,MagProbe,,959316,,Jorge Infanta,Distributor,,,B102697,7870618
43820955,Group O I 023221 I MagProbe,"Group O, Inc.",,"Group O, Inc.",2025-08-07 15:44:53,2025-07-22 00:00:00,2025-08-07 00:00:00,37583.0,CAD,WON,Qualifying Opportunity,37583.0,2025-10-21 14:49:11,,100,,TRUE,FALSE,,CAD - Group O,2038516;Gary Theroux,MAGPROBE,,974933,,Gary Theroux,Distributor,,,B102704,023221
43821006,Group O I 023222 I MagProbe,"Group O, Inc.",,"Group O, Inc.",2025-08-07 15:48:11,2025-09-12 00:00:00,2025-08-07 00:00:00,37170.0,CAD,WON,Qualifying Opportunity,37170.0,2025-10-21 14:49:11,,100,,TRUE,FALSE,,CAD - Group O,2038516;Gary Theroux,MAGPROBE,,974933,,Gary Theroux,Distributor,,,,023222
43821041,Group O I 024374 I MagProbe,"Group O, Inc.",,"Group O, Inc.",2025-08-07 15:49:52,2025-10-02 00:00:00,2025-08-07 00:00:00,19662.0,CAD,WON,Qualifying Opportunity,19662.0,2025-10-21 14:49:11,,100,,TRUE,FALSE,,CAD - Group O,2038516;Gary Theroux,MAGPROBE,,974942,,Gary Theroux,Distributor,,,B102730,023374
43824480,Finning Canada | MagProbes,Finning Canada,,Finning Canada,2025-08-07 21:00:27,2025-08-29 00:00:00,2025-08-07 00:00:00,22550.0,CAD,WON,Qualifying Opportunity,22550.0,2025-10-21 14:49:31,2025-09-21 18:00:00,100,,TRUE,FALSE,,CAD - Discount Price List - 15%,2198544;Jorge Infanta,MagProbe,,959316,,Jorge Infanta,Distributor,,,B102735,7871862
43832350,Finning Canada | MagProbe,Finning Canada,,Finning Canada,2025-08-08 20:43:28,2025-08-15 00:00:00,2025-08-08 00:00:00,1353.0,CAD,WON,Qualifying Opportunity,1353.0,2025-10-21 14:49:31,2025-09-22 18:00:00,100,,TRUE,FALSE,,CAD - Discount Price List - 15%,2198544;Jorge Infanta,MagProbe,,959316,,Jorge Infanta,Distributor,,,B102701,7872760
43840882,Finning South America | CAT 797B | Magshield,Finning South America,,Finning South America,2025-08-11 14:53:07,2025-08-01 00:00:00,2025-08-11 00:00:00,16945.0,USD,WON,Qualifying Opportunity,16945.0,2025-10-21 14:49:31,2025-09-25 18:00:00,100,,TRUE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagShield Kit,,959275,,Jorge Infanta,Distributor,,,B102699,8800050568
43840882,Finning South America | CAT 797B | Magshield,Finning South America,,Finning South America,2025-08-11 14:53:07,2025-08-01 00:00:00,2025-08-11 00:00:00,16945.0,USD,WON,Qualifying Opportunity,16945.0,2025-10-21 14:49:31,2025-09-25 18:00:00,100,,TRUE,FALSE,,USD - Discount Price List - 15%,2198544;Jorge Infanta,MagProbe Bundle,,959353,,Jorge Infanta,Distributor,,,B102699,8800050568
43849607,SMS/EVR Elkford/ KOM 930/ MagShield,SMS Equipment Inc.,,SMS Equipment Inc.,2025-08-12 15:25:43,2025-08-19 00:00:00,2025-08-12 00:00:00,149500.0,CAD,WON,Following-up PO,149500.0,2025-10-21 14:52:12,2025-09-26 18:00:00,100,,TRUE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959298,,Stacy Dukart,Distributor,,,B102703,P48037319
43851501,Suncor/Syncrude Aurora & Mildred Lake/ MS Parts,Suncor Energy Inc,,Suncor Energy Inc,2025-08-12 18:08:28,2025-08-15 00:00:00,2025-08-21 00:00:00,,CAD,WON,Following-up PO,,2025-10-21 14:52:12,2025-10-05 18:00:00,100,,TRUE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,,,,,Stacy Dukart,End User,,,B102705,3501265373
43855904,Thiess Curragh South Cat 793F Magshield,Thiess Pty Ltd,,Thiess Pty Ltd,2025-08-13 02:36:50,2025-12-18 00:00:00,,26550.0,AUD,OPEN,Negotiating Proposal,26550.0,,,50,,FALSE,FALSE,,AUD - Standard Price List - RRP,2221203;SIMON Lewis,MagShield Kit,,959272,,SIMON Lewis,End User,,,,
43864411,Hastings Deering Magshield 777,Hastings Deering (Australia) Ltd,,Hastings Deering (Australia) Ltd,2025-08-13 21:30:00,2025-08-23 00:00:00,2025-08-25 00:00:00,11080.0,AUD,WON,Following-up PO,11080.0,2025-10-21 14:52:12,,100,,TRUE,FALSE,,AUD - Standard Price List - RRP,2038516;Gary Theroux,MagShield Kit,,959258,,Gary Theroux,Reseller,,,AI100097,3037722048
43864424,Hastings Deering Magshield 777,Hastings Deering (Australia) Ltd,,Hastings Deering (Australia) Ltd,2025-08-13 21:31:20,2025-08-23 00:00:00,2025-08-25 00:00:00,11080.0,AUD,WON,Following-up PO,11080.0,2025-10-21 14:52:12,,100,,TRUE,FALSE,,AUD - Standard Price List - RRP,2038516;Gary Theroux,MagShield Kit,,959258,,Gary Theroux,Reseller,,,AI100098,3037722049
43864433,Hastings Deering Magshield 777,Hastings Deering (Australia) Ltd,,Hastings Deering (Australia) Ltd,2025-08-13 21:31:50,2025-08-23 00:00:00,2025-08-25 00:00:00,11080.0,AUD,WON,Following-up PO,11080.0,2025-10-21 14:52:12,,100,,TRUE,FALSE,,AUD - Standard Price List - RRP,2038516;Gary Theroux,MagShield Kit,,959258,,Gary Theroux,Reseller,,,AI100099,3037722050
43864440,Hastings Deering Magshield 777,Hastings Deering (Australia) Ltd,,Hastings Deering (Australia) Ltd,2025-08-13 21:32:10,2025-08-23 00:00:00,2025-08-25 00:00:00,11080.0,AUD,WON,Following-up PO,11080.0,2025-10-21 14:52:12,,100,,TRUE,FALSE,,AUD - Standard Price List - RRP,2038516;Gary Theroux,MagShield Kit,,959258,,Gary Theroux,Reseller,,,AI100100,3037722051
43864447,Hastings Deering Magshield 777,Hastings Deering (Australia) Ltd,,Hastings Deering (Australia) Ltd,2025-08-13 21:32:41,2025-08-23 00:00:00,2025-08-25 00:00:00,11080.0,AUD,WON,Following-up PO,11080.0,2025-10-21 14:52:12,,100,,TRUE,FALSE,,AUD - Standard Price List - RRP,2038516;Gary Theroux,MagShield Kit,,959258,,Gary Theroux,Reseller,,,AI100101,3037722052
43868515,Emeco MagShield X RAX 793D,Emeco Holdings Limited,,MagShield Pty Ltd,2025-08-14 13:36:55,2025-10-23 00:00:00,2025-08-14 00:00:00,7398.0,AUD,WON,Qualifying Opportunity,7398.0,2025-11-06 04:52:07,,100,,TRUE,FALSE,10.0,AUD - Standard Price List - RRP,2221203;SIMON Lewis,MAGSHIELD X,Mag-Shield X,984637,,SIMON Lewis,End User,,Trialing in tank and RX solutions,AI100090,PEASQ937445
43868525,Emeco MagShield X RAX 793D,Emeco Holdings Limited,,MagShield Pty Ltd,2025-08-14 13:37:43,2025-10-23 00:00:00,2025-08-14 00:00:00,7398.0,AUD,WON,Qualifying Opportunity,7398.0,2025-10-21 14:52:12,,100,,TRUE,FALSE,10.0,AUD - Standard Price List - RRP,2038516;Gary Theroux,MAGSHIELD X,Mag-Shield X,984637,,Gary Theroux,End User,,Trialing in tank and RX solutions,AI100092,PEASQ938869
43868531,Emeco MagShield X RAX 793D,Emeco Holdings Limited,,MagShield Pty Ltd,2025-08-14 13:38:17,2025-10-23 00:00:00,2025-08-14 00:00:00,7398.0,AUD,WON,Qualifying Opportunity,7398.0,2025-10-21 14:52:12,,100,,TRUE,FALSE,10.0,AUD - Standard Price List - RRP,2038516;Gary Theroux,MAGSHIELD X,Mag-Shield X,984637,,Gary Theroux,End User,,Trialing in tank and RX solutions,AI100093,PEASQ938870
43868535,Emeco MagShield X RAX 793D,Emeco Holdings Limited,,MagShield Pty Ltd,2025-08-14 13:38:51,2025-12-11 00:00:00,,7398.0,AUD,OPEN,Negotiating Proposal,7398.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,10.0,AUD - Standard Price List - RRP,2221203;SIMON Lewis,MAGSHIELD X,Mag-Shield X,984637,,SIMON Lewis,End User,,Trialing in tank and RX solutions,,
43868578,Emeco MagShield X RAX 793D,Emeco Holdings Limited,,MagShield Pty Ltd,2025-08-14 13:42:07,2026-01-15 00:00:00,,7398.0,AUD,OPEN,Negotiating Proposal,7398.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,10.0,AUD - Standard Price List - RRP,2221203;SIMON Lewis,MAGSHIELD X,Mag-Shield X,984637,,SIMON Lewis,End User,,Trialing in tank and RX solutions,,
43869078,National EWP - Magshield X,National EWP LLC,,DTS Fluid Power Inc.,2025-08-14 14:45:53,2025-08-29 00:00:00,2025-08-14 00:00:00,13308.0,USD,WON,Qualifying Opportunity,13308.0,2025-10-21 14:52:12,2025-09-28 18:00:00,100,,TRUE,FALSE,10.0,USD - Discount Price List - 15%,2244541;David Cheverie,MagShield X,Mag-Shield X,959309,,David Cheverie,Distributor,,,B102706,P3G356-00
43869843,Syncrude/Aurora/Parts/MagShield,Suncor Energy Inc,,MagShield Pty Ltd,2025-08-14 16:17:40,2025-09-11 00:00:00,2025-08-14 00:00:00,,CAD,WON,Qualifying Opportunity,,2025-10-21 14:52:12,2025-09-28 18:00:00,100,,TRUE,FALSE,,,2201432;Stacy Dukart,,,,,Stacy Dukart,End User,,,B102702,PO3501263142
43870456,NACG/797B/MagShield,North American Construction Group Ltd,,MagShield Pty Ltd,2025-08-14 17:05:53,2026-01-30 00:00:00,,98000.0,CAD,OPEN,Qualifying Opportunity,98000.0,,,50,,FALSE,FALSE,20.0,,2201432;Stacy Dukart,,Mag-Shield,,,Stacy Dukart,End User,,,,
43870496,NACG/797B/MagShield,North American Construction Group Ltd,,MagShield Pty Ltd,2025-08-14 17:09:48,2026-03-31 00:00:00,,98000.0,CAD,OPEN,Qualifying Opportunity,98000.0,,,50,,FALSE,FALSE,20.0,,2201432;Stacy Dukart,,Mag-Shield,,,Stacy Dukart,End User,,,,
43870511,NACG/797B/MagShield,North American Construction Group Ltd,,MagShield Pty Ltd,2025-08-14 17:11:22,2026-05-29 00:00:00,,98000.0,CAD,OPEN,Qualifying Opportunity,98000.0,,,50,,FALSE,FALSE,20.0,,2201432;Stacy Dukart,,Mag-Shield,,,Stacy Dukart,End User,,,,
43870555,NACG/797B/MagShield,North American Construction Group Ltd,,MagShield Pty Ltd,2025-08-14 17:13:10,2026-06-30 00:00:00,,98000.0,CAD,OPEN,Qualifying Opportunity,98000.0,,,50,,FALSE,FALSE,20.0,,2201432;Stacy Dukart,,Mag-Shield,,,Stacy Dukart,End User,,,,
43873307,Finning South America | CAT 797F | Multiples,Corporacion Nacional del Cobre de Chile (Codelco),,Finning South America,2025-08-14 19:43:24,2025-11-28 00:00:00,2025-11-28 00:00:00,20081.0,USD,OPEN,Negotiating Proposal,20081.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSHIELD KIT,,973412,,Jorge Carmona,Distributor,,,,
43873307,Finning South America | CAT 797F | Multiples,Corporacion Nacional del Cobre de Chile (Codelco),,Finning South America,2025-08-14 19:43:24,2025-11-28 00:00:00,2025-11-28 00:00:00,20081.0,USD,OPEN,Negotiating Proposal,20081.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSAMPLE PRO,,988099,,Jorge Carmona,Distributor,,,,
43873307,Finning South America | CAT 797F | Multiples,Corporacion Nacional del Cobre de Chile (Codelco),,Finning South America,2025-08-14 19:43:24,2025-11-28 00:00:00,2025-11-28 00:00:00,20081.0,USD,OPEN,Negotiating Proposal,20081.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959279,,Jorge Carmona,Distributor,,,,
43874163,Finning South Amrica | CAT Multiples,Freeport-McMoRan Inc,,Finning South America,2025-08-14 20:50:10,2025-10-31 00:00:00,,60330.0,USD,OPEN,Presenting Proposal,60330.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959234,,Jorge Carmona,Distributor,,,,
43874163,Finning South Amrica | CAT Multiples,Freeport-McMoRan Inc,,Finning South America,2025-08-14 20:50:10,2025-10-31 00:00:00,,60330.0,USD,OPEN,Presenting Proposal,60330.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959236,,Jorge Carmona,Distributor,,,,
43874163,Finning South Amrica | CAT Multiples,Freeport-McMoRan Inc,,Finning South America,2025-08-14 20:50:10,2025-10-31 00:00:00,,60330.0,USD,OPEN,Presenting Proposal,60330.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959238,,Jorge Carmona,Distributor,,,,
43874163,Finning South Amrica | CAT Multiples,Freeport-McMoRan Inc,,Finning South America,2025-08-14 20:50:10,2025-10-31 00:00:00,,60330.0,USD,OPEN,Presenting Proposal,60330.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959240,,Jorge Carmona,Distributor,,,,
43874163,Finning South Amrica | CAT Multiples,Freeport-McMoRan Inc,,Finning South America,2025-08-14 20:50:10,2025-10-31 00:00:00,,60330.0,USD,OPEN,Presenting Proposal,60330.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959271,,Jorge Carmona,Distributor,,,,
43874163,Finning South Amrica | CAT Multiples,Freeport-McMoRan Inc,,Finning South America,2025-08-14 20:50:10,2025-10-31 00:00:00,,60330.0,USD,OPEN,Presenting Proposal,60330.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959270,,Jorge Carmona,Distributor,,,,
43874163,Finning South Amrica | CAT Multiples,Freeport-McMoRan Inc,,Finning South America,2025-08-14 20:50:10,2025-10-31 00:00:00,,60330.0,USD,OPEN,Presenting Proposal,60330.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSAMPLE PRO,,988096,,Jorge Carmona,Distributor,,,,
43874163,Finning South Amrica | CAT Multiples,Freeport-McMoRan Inc,,Finning South America,2025-08-14 20:50:10,2025-10-31 00:00:00,,60330.0,USD,OPEN,Presenting Proposal,60330.0,2025-11-06 04:52:07,,50,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSAMPLE PRO,,988092,,Jorge Carmona,Distributor,,,,
43874182,NACG/ 870 890/ Parts/MagShield,North American Construction Group Ltd,,MagShield Pty Ltd,2025-08-14 20:53:44,2025-09-15 00:00:00,2025-08-14 00:00:00,,CAD,WON,Qualifying Opportunity,,2025-10-21 14:52:12,2025-09-28 18:00:00,100,,TRUE,FALSE,,,2201432;Stacy Dukart,,,,,Stacy Dukart,End User,,,B102719,PO887795
43876604,Emeco Mt Thorley Mag X,Emeco Holdings Limited,,Emeco Holdings Limited,2025-08-15 04:50:26,2025-10-31 00:00:00,2025-10-27 00:00:00,,AUD,WON,Qualifying Opportunity,,,2025-10-27 02:00:00,100,,TRUE,FALSE,,AUD - Standard Price List - RRP,2221203;SIMON Lewis,,,,,SIMON Lewis,End User,,,,
43885140,Heavy Metal/ Fort Mckay/ 793D/MagShield,Heavy Metal Equipment & Rentals inc.,,MagShield Pty Ltd,2025-08-16 14:34:31,2025-11-14 00:00:00,,21950.0,CAD,SUSPENDED,Negotiating Proposal,21950.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959271,,Stacy Dukart,End User,,,,
43892474,Suncor Energy/Syncrude ML & Aurora/MS Parts/,Suncor Energy Inc,,MagShield Pty Ltd,2025-08-18 17:50:35,2025-09-15 00:00:00,2025-08-18 00:00:00,,CAD,WON,Negotiating Proposal,,2025-10-21 14:52:12,2025-10-02 18:00:00,100,,TRUE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,,,,,Stacy Dukart,End User,,,B102707,3501570839
43894166,Baffinland/Mary River Mine/ CAT793F & 994K/ MagShield,Mary River Project (ArcelorMittal),,Mary River Project (ArcelorMittal),2025-08-18 20:09:16,2026-06-30 00:00:00,,55400.0,CAD,OPEN,Presenting Proposal,55400.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959273,,Stacy Dukart,End User,,,,
43894166,Baffinland/Mary River Mine/ CAT793F & 994K/ MagShield,Mary River Project (ArcelorMittal),,Mary River Project (ArcelorMittal),2025-08-18 20:09:16,2026-06-30 00:00:00,,55400.0,CAD,OPEN,Presenting Proposal,55400.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MAGSHIELD KIT,,994480,,Stacy Dukart,End User,,,,
43894496,"Baffinland/ Mary River Mine/ CAT 793F & 994K/MSX,MP",Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-08-18 20:39:24,2026-05-29 00:00:00,,14140.0,CAD,OPEN,Presenting Proposal,14140.0,2025-09-15 16:04:27,,25,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MAGSHIELD X,,984635,,Stacy Dukart,End User,,,,
43894496,"Baffinland/ Mary River Mine/ CAT 793F & 994K/MSX,MP",Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-08-18 20:39:24,2026-05-29 00:00:00,,14140.0,CAD,OPEN,Presenting Proposal,14140.0,2025-09-15 16:04:27,,25,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MAGSAMPLE PRO,,988094,,Stacy Dukart,End User,,,,
43894496,"Baffinland/ Mary River Mine/ CAT 793F & 994K/MSX,MP",Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-08-18 20:39:24,2026-05-29 00:00:00,,14140.0,CAD,OPEN,Presenting Proposal,14140.0,2025-09-15 16:04:27,,25,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MAGSAMPLE PRO,,988096,,Stacy Dukart,End User,,,,
43912240,Finning/Artemis l CAT 992NG l MagShield,Artemis Gold Inc.,,Finning Canada,2025-08-20 15:43:08,2026-06-30 00:00:00,,17807.0,CAD,OPEN,Negotiating Proposal,17807.0,,,75,,FALSE,FALSE,,CAD - Discount Price List - 15%,2038516;Gary Theroux,MAGSHIELD KIT,,989254,,Gary Theroux,Distributor,,,,
43924895,Finning South America | CAT-793F | Magshield,Finning South America,,Finning South America,2025-08-21 14:21:01,2025-11-28 00:00:00,2025-09-21 00:00:00,19444.0,USD,OPEN,Presenting Proposal,19444.0,2025-11-06 04:52:07,,75,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MagShield Kit,,959273,,Jorge Carmona,Distributor,,,,
43924895,Finning South America | CAT-793F | Magshield,Finning South America,,Finning South America,2025-08-21 14:21:01,2025-11-28 00:00:00,2025-09-21 00:00:00,19444.0,USD,OPEN,Presenting Proposal,19444.0,2025-11-06 04:52:07,,75,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSHIELD X,,984635,,Jorge Carmona,Distributor,,,,
43924895,Finning South America | CAT-793F | Magshield,Finning South America,,Finning South America,2025-08-21 14:21:01,2025-11-28 00:00:00,2025-09-21 00:00:00,19444.0,USD,OPEN,Presenting Proposal,19444.0,2025-11-06 04:52:07,,75,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSAMPLE PRO,,988096,,Jorge Carmona,Distributor,,,,
